customer_id,tenure_months,monthly_charges,total_charges,num_users,num_support_tickets,last_login_days_ago,feature_adoption_pct,plan_type,payment_method,churned
CUST_02780,55,4683.42,255404.45,30,1,16,96.1,Enterprise,Card,0
CUST_02781,16,1060.76,14835.63,42,1,61,96.9,Free,UPI,0
CUST_02782,47,3436.14,133229.02,5,0,58,93.3,Pro,UPI,0
CUST_02783,53,737.24,35893.94,21,1,1,48.9,Basic,Card,0
CUST_02784,15,2507.77,33858.08,15,2,63,41.4,Enterprise,Card,0
CUST_02785,25,2992.91,60793.02,20,0,24,72.1,Free,Card,0
CUST_02786,36,1840.8,59018.27,8,3,40,35.3,Free,Invoice,0
CUST_02787,11,2547.84,25968.38,49,2,18,11.5,Basic,UPI,0
CUST_02788,51,1235.99,53361.91,31,4,37,90.6,Basic,UPI,0
CUST_02789,15,1868.56,23120.29,12,1,24,65.3,Basic,UPI,0
CUST_02790,4,3294.98,12823.53,21,4,38,24.7,Enterprise,Card,1
CUST_02791,21,1858.1,36097.09,30,2,3,6.7,Free,Net Banking,1
CUST_02792,13,4548.84,49144.16,27,1,2,73.7,Basic,Invoice,0
CUST_02793,22,3327.83,67781.49,44,5,33,86.0,Free,UPI,1
CUST_02794,19,2473.92,44515.65,26,5,9,43.5,Free,Card,0
CUST_02795,34,674.41,21084.21,33,2,26,12.7,Enterprise,UPI,0
CUST_02796,14,2747.97,31671.01,26,2,89,66.6,Basic,UPI,0
CUST_02797,4,3941.49,13006.11,26,3,0,33.2,Pro,Net Banking,0
CUST_02798,48,1695.01,65822.99,36,3,43,18.7,Pro,Card,1
CUST_02799,53,4130.48,185377.77,40,2,83,53.5,Pro,Card,0
CUST_02800,52,1633.13,68951.32,1,3,51,50.8,Basic,UPI,0
CUST_02801,46,4206.86,185980.2,15,2,24,54.1,Pro,Invoice,0
CUST_02802,27,883.71,19161.65,1,0,73,83.3,Basic,Net Banking,0
CUST_02803,29,4397.83,116849.9,11,2,64,51.0,Basic,Net Banking,0
CUST_02804,47,2746.34,124168.72,2,4,79,90.6,Free,Card,0
CUST_02805,28,1834.42,50283.71,1,0,10,85.0,Basic,Net Banking,0
CUST_02806,35,1693.01,52256.76,31,4,67,66.9,Enterprise,Card,0
CUST_02807,8,2444.05,18070.03,44,0,76,10.4,Basic,UPI,1
CUST_02808,16,4995.72,79150.86,16,2,84,87.2,Pro,Card,0
CUST_02809,42,1491.47,58527.56,22,0,14,91.0,Free,Invoice,0
CUST_02810,36,964.47,34034.09,42,1,56,40.6,Enterprise,Card,0
CUST_02811,30,3132.66,88045.77,18,2,73,55.0,Free,Net Banking,0
CUST_02812,18,2698.44,39518.09,47,1,63,31.7,Enterprise,Card,0
CUST_02813,2,2858.88,4799.35,17,4,10,6.4,Pro,Net Banking,1
CUST_02814,49,3501.21,169516.05,30,2,19,50.5,Free,Card,0
CUST_02815,13,1702.15,21438.75,10,0,29,17.3,Basic,Invoice,0
CUST_02816,4,4597.99,16268.5,35,1,9,22.4,Pro,UPI,1
CUST_02817,26,2460.52,53240.37,21,4,53,50.7,Basic,Card,0
CUST_02818,25,1080.89,22467.22,16,6,57,87.4,Free,Card,1
CUST_02819,30,3840.34,113018.03,6,1,78,85.2,Pro,UPI,0
CUST_02820,11,3393.97,31107.97,3,3,28,96.7,Basic,Card,0
CUST_02821,7,1920.85,11795.54,41,2,0,50.9,Free,Card,0
CUST_02822,31,3296.83,100174.14,43,0,57,57.4,Free,UPI,0
CUST_02823,44,1489.38,52864.37,21,4,20,83.1,Basic,Net Banking,0
CUST_02824,10,2501.78,23170.19,13,3,14,71.5,Free,Card,0
CUST_02825,39,4547.36,154313.05,18,0,66,22.4,Pro,UPI,1
CUST_02826,13,1100.9,11757.87,24,0,32,42.8,Pro,UPI,0
CUST_02827,31,2240.13,63437.45,27,2,37,93.3,Basic,Invoice,0
CUST_02828,7,4195.14,26340.7,4,3,18,18.9,Basic,Net Banking,0
CUST_02829,56,4862.71,223252.16,22,2,3,24.9,Pro,UPI,0
CUST_02830,49,2542.67,106331.08,24,2,75,43.1,Enterprise,Net Banking,0
CUST_02831,42,2781.5,110756.53,40,1,88,94.3,Basic,UPI,0
CUST_02832,42,3074.77,122834.42,45,3,80,15.8,Enterprise,Card,1
CUST_02833,56,4695.57,241846.49,10,3,57,68.9,Basic,Card,0
CUST_02834,36,4361.93,129093.53,2,1,69,17.6,Basic,Net Banking,1
CUST_02835,20,1267.71,24609.25,40,1,11,54.8,Free,Invoice,0
CUST_02836,4,2465.41,8229.94,6,2,78,56.0,Basic,Invoice,1
CUST_02837,54,2588.0,131952.12,48,3,16,9.0,Basic,UPI,0
CUST_02838,7,4050.93,22926.72,18,2,0,95.6,Pro,UPI,0
CUST_02839,54,3213.02,150317.16,17,2,13,81.6,Enterprise,Card,0
CUST_02840,1,3443.99,3084.69,38,1,1,33.8,Enterprise,Card,0
CUST_02841,44,4991.9,176943.3,45,4,3,17.4,Free,UPI,0
CUST_02842,56,837.32,39120.76,23,1,65,37.8,Basic,Net Banking,0
CUST_02843,45,1503.54,58442.89,46,0,89,90.0,Free,Card,0
CUST_02844,42,2335.53,97749.08,30,3,45,17.6,Free,UPI,1
CUST_02845,47,2065.02,92775.3,21,0,49,38.2,Free,UPI,0
CUST_02846,59,597.41,34124.19,10,2,59,52.0,Basic,Invoice,0
CUST_02847,13,913.0,11079.75,43,3,51,8.1,Pro,Card,1
CUST_02848,55,3564.29,168292.73,13,3,47,30.5,Basic,UPI,0
CUST_02849,22,4456.96,92355.21,12,3,38,61.6,Pro,UPI,0
CUST_02850,54,2814.02,142041.61,9,1,69,35.8,Enterprise,Card,0
CUST_02851,21,2926.36,56659.58,4,2,59,87.7,Basic,Card,0
CUST_02852,22,1647.92,31166.48,39,2,29,94.0,Pro,Card,0
CUST_02853,28,3955.44,94432.18,24,0,85,46.9,Free,UPI,0
CUST_02854,9,3883.08,30308.75,34,0,26,55.5,Basic,UPI,0
CUST_02855,26,3147.65,70584.37,39,2,82,64.9,Basic,Net Banking,0
CUST_02856,9,1456.99,10694.45,41,2,73,68.1,Free,Net Banking,0
CUST_02857,15,936.58,13493.15,5,3,54,11.0,Basic,Card,1
CUST_02858,10,789.07,6895.3,15,3,69,10.1,Basic,Invoice,1
CUST_02859,24,3167.13,71551.35,4,1,25,87.2,Pro,Net Banking,0
CUST_02860,58,4212.66,209146.45,39,2,41,25.9,Pro,UPI,1
CUST_02861,57,4362.49,228869.25,8,1,66,60.5,Pro,Card,0
CUST_02862,42,2586.3,87652.96,49,1,66,64.3,Basic,Card,0
CUST_02863,8,4029.22,26470.61,45,0,51,20.6,Free,Net Banking,1
CUST_02864,24,4760.96,99740.89,24,3,5,77.4,Basic,UPI,0
CUST_02865,16,1738.27,23744.69,28,2,9,87.3,Free,Card,0
CUST_02866,49,2290.82,97734.06,43,2,37,32.1,Free,UPI,0
CUST_02867,26,4691.66,120292.28,27,0,76,88.4,Free,Card,0
CUST_02868,27,2022.04,44482.99,1,3,11,12.7,Basic,Net Banking,0
CUST_02869,37,4612.44,152322.18,34,2,45,81.0,Basic,Net Banking,0
CUST_02870,4,4914.7,16506.54,17,3,48,65.8,Free,Card,1
CUST_02871,50,3478.15,151502.6,37,2,71,60.4,Free,Card,0
CUST_02872,24,4176.01,93750.45,38,5,62,26.9,Pro,Card,1
CUST_02873,19,3872.96,73187.98,26,3,68,39.4,Pro,Card,0
CUST_02874,36,3647.9,123306.46,24,0,42,91.5,Basic,Card,0
CUST_02875,39,1881.19,71676.7,39,3,59,49.2,Free,Net Banking,0
CUST_02876,10,756.92,6278.29,21,2,28,61.5,Free,Card,0
CUST_02877,25,2043.73,42728.18,30,4,85,93.9,Free,UPI,0
CUST_02878,18,3501.21,61468.53,47,2,77,49.3,Pro,Card,0
CUST_02879,19,961.38,16832.4,48,4,73,41.9,Basic,Card,0
CUST_02880,36,553.63,19102.04,13,4,10,89.9,Pro,Card,0
CUST_02881,10,1128.62,9532.01,37,2,34,91.5,Basic,UPI,0
CUST_02882,33,3720.81,106789.95,3,2,22,38.7,Pro,Card,0
CUST_02883,55,4877.57,218960.85,32,3,71,61.2,Basic,Net Banking,0
CUST_02884,50,4923.79,241048.35,35,2,20,96.6,Free,Card,0
CUST_02885,5,2722.91,13495.71,19,2,36,10.3,Free,UPI,1
CUST_02886,47,4412.09,201456.74,14,3,27,8.8,Pro,Invoice,0
CUST_02887,49,3815.72,165924.17,48,3,57,54.1,Basic,UPI,0
CUST_02888,35,2754.68,83709.06,22,2,52,32.7,Free,UPI,0
CUST_02889,44,3077.42,120853.01,17,2,27,60.3,Pro,Card,0
CUST_02890,34,1117.52,35241.89,4,2,41,73.8,Free,Net Banking,0
CUST_02891,33,4719.48,138035.11,45,4,84,11.6,Basic,UPI,1
CUST_02892,55,2083.68,101345.66,40,4,72,88.8,Enterprise,Card,0
CUST_02893,21,2507.67,46668.65,19,3,60,31.3,Free,Card,0
CUST_02894,17,3522.47,56822.94,37,2,78,41.2,Free,UPI,0
CUST_02895,22,2002.56,42177.68,2,4,32,37.0,Basic,Card,0
CUST_02896,48,1644.17,76876.73,15,2,54,84.8,Basic,Net Banking,0
CUST_02897,37,3339.72,104860.88,2,2,36,21.2,Free,Card,1
CUST_02898,15,612.43,7638.54,11,6,46,7.7,Basic,UPI,1
CUST_02899,35,3743.26,113854.6,45,1,35,97.3,Free,Card,0
CUST_02900,28,2813.11,69637.16,23,0,27,98.2,Free,UPI,0
CUST_02901,7,3225.89,21234.79,10,1,9,29.5,Pro,Card,0
CUST_02902,32,3343.46,101810.88,3,1,22,5.9,Pro,UPI,0
CUST_02903,11,2871.73,31488.91,5,2,4,66.4,Pro,Invoice,0
CUST_02904,10,3121.4,27332.37,3,0,81,66.6,Free,Net Banking,0
CUST_02905,9,3577.05,28346.46,38,5,5,94.3,Pro,Card,0
CUST_02906,14,3889.03,49460.0,13,4,41,33.4,Basic,UPI,0
CUST_02907,13,3773.54,47293.29,42,3,46,23.0,Basic,UPI,1
CUST_02908,57,4413.27,234497.55,19,2,86,63.6,Basic,Invoice,0
CUST_02909,25,1352.5,30922.61,40,1,27,58.5,Pro,Net Banking,0
CUST_02910,2,2305.17,4285.88,35,2,12,73.2,Pro,Card,0
CUST_02911,35,4765.08,148914.24,24,3,24,89.1,Basic,Card,0
CUST_02912,7,2284.66,15221.95,24,4,6,58.2,Pro,Net Banking,0
CUST_02913,21,1061.92,18176.08,17,1,65,19.3,Pro,Card,1
CUST_02914,18,2864.5,46497.96,40,0,79,61.8,Free,Invoice,0
CUST_02915,3,992.71,2862.92,10,1,57,40.5,Basic,Invoice,1
CUST_02916,42,1412.84,51061.68,2,0,65,48.0,Free,Net Banking,0
CUST_02917,54,4992.43,261148.49,44,2,35,96.2,Basic,Card,0
CUST_02918,39,2936.13,109535.53,23,2,1,57.7,Pro,UPI,0
CUST_02919,41,1778.26,66794.09,6,0,37,19.2,Enterprise,UPI,1
CUST_02920,49,4976.49,207375.59,2,0,73,47.1,Free,Net Banking,0
CUST_02921,11,4849.52,51862.53,21,0,13,26.7,Free,Card,1
CUST_02922,39,2483.33,78060.39,35,0,26,17.9,Basic,Card,0
CUST_02923,24,1671.81,36853.49,49,2,14,72.7,Basic,Card,0
CUST_02924,46,4272.8,188001.47,29,3,84,64.7,Pro,Card,0
CUST_02925,19,3720.29,63410.6,7,2,11,52.3,Basic,Invoice,0
CUST_02926,4,3591.24,11787.47,29,2,42,45.2,Basic,Invoice,0
CUST_02927,26,4519.01,113593.02,37,3,56,35.6,Free,Net Banking,0
CUST_02928,38,3602.38,134401.45,23,2,85,13.4,Pro,Invoice,1
CUST_02929,42,1777.09,68119.06,33,3,47,33.4,Free,Card,0
CUST_02930,32,3622.38,110981.72,8,3,60,84.6,Free,UPI,0
CUST_02931,39,1876.16,67473.42,12,3,81,79.4,Basic,UPI,0
CUST_02932,45,3916.58,161204.66,46,2,43,97.4,Basic,UPI,0
CUST_02933,46,3288.87,124987.26,48,0,51,67.3,Pro,Card,0
CUST_02934,36,848.35,27100.46,10,4,61,57.6,Free,Net Banking,0
CUST_02935,40,2807.76,105095.44,15,1,1,33.1,Enterprise,UPI,0
CUST_02936,37,2044.85,67404.75,24,2,70,12.3,Free,Net Banking,1
CUST_02937,33,1978.57,60301.36,26,3,30,63.7,Basic,Net Banking,0
CUST_02938,36,3210.15,113134.1,47,5,81,51.4,Basic,Card,1
CUST_02939,3,1950.46,5109.68,42,1,72,77.1,Pro,Card,0
CUST_02940,9,3996.02,34730.51,39,2,71,44.1,Pro,Net Banking,0
CUST_02941,8,818.56,5276.82,3,2,32,98.6,Free,UPI,0
CUST_02942,33,3471.75,111191.72,2,3,4,42.8,Basic,Net Banking,0
CUST_02943,59,4141.38,200686.27,6,3,77,36.6,Basic,Card,0
CUST_02944,6,3527.74,18293.9,21,1,57,87.7,Pro,Net Banking,0
CUST_02945,41,2737.53,101316.66,9,4,76,42.6,Basic,Net Banking,0
CUST_02946,39,4776.38,173240.61,10,2,10,87.7,Basic,Card,0
CUST_02947,4,1849.72,7329.5,36,3,83,7.6,Pro,UPI,1
CUST_02948,13,586.26,6565.1,3,1,22,70.8,Basic,Card,0
CUST_02949,49,2443.95,97847.0,41,3,44,11.8,Enterprise,Card,1
CUST_02950,2,648.55,1156.71,24,1,26,19.1,Enterprise,UPI,1
CUST_02951,5,4792.72,20825.65,22,1,78,71.5,Pro,Card,0
CUST_02952,44,1444.63,58480.14,49,1,55,32.5,Pro,Net Banking,0
CUST_02953,27,4050.17,107665.77,14,4,58,25.0,Basic,Net Banking,1
CUST_02954,32,3985.57,118441.14,42,2,79,81.1,Basic,Net Banking,0
CUST_02955,21,1479.78,28452.71,45,0,39,94.9,Free,Card,0
CUST_02956,8,3295.52,22388.89,44,1,17,27.1,Pro,Card,0
CUST_02957,38,716.36,23218.81,27,4,50,35.1,Basic,Net Banking,0
CUST_02958,8,2676.09,18994.14,33,1,60,72.8,Basic,Net Banking,0
CUST_02959,50,565.91,27680.31,22,1,22,82.5,Pro,Card,0
CUST_02960,3,4645.15,12763.43,29,3,35,99.9,Pro,Card,1
CUST_02961,54,4892.39,237487.35,19,0,37,31.0,Basic,Card,0
CUST_02962,44,1500.27,59972.42,19,1,71,57.9,Free,Net Banking,0
CUST_02963,58,1436.48,80546.13,6,1,55,17.7,Free,Net Banking,1
CUST_02964,3,3891.74,10923.09,45,2,38,36.4,Basic,Card,1
CUST_02965,22,1640.21,35560.85,19,2,75,9.3,Basic,UPI,1
CUST_02966,6,4527.84,24894.47,13,1,81,25.0,Free,Card,1
CUST_02967,2,3082.68,5174.01,26,2,82,53.1,Basic,Net Banking,1
CUST_02968,23,2078.5,38423.44,22,1,68,20.6,Free,Net Banking,1
CUST_02969,44,4247.12,161350.65,21,2,27,89.5,Free,Net Banking,0
CUST_02970,2,2720.33,4420.79,36,2,89,72.5,Pro,UPI,0
CUST_02971,38,4602.35,154149.7,2,4,20,7.6,Basic,Card,0
CUST_02972,17,4676.06,66581.61,47,1,61,88.3,Basic,Net Banking,0
CUST_02973,35,1244.39,38370.01,44,4,22,97.8,Free,Net Banking,0
CUST_02974,34,510.46,15270.2,30,3,20,52.7,Pro,UPI,0
CUST_02975,23,4927.69,96931.79,27,3,74,34.9,Enterprise,Card,0
CUST_02976,30,4577.62,127793.04,7,1,15,30.0,Basic,Card,0
CUST_02977,52,749.5,34557.73,20,3,61,13.3,Enterprise,Card,1
CUST_02978,8,4248.65,33264.93,31,2,64,51.7,Basic,Card,0
CUST_02979,22,2560.12,45915.12,23,2,79,9.8,Free,Card,1
CUST_02980,44,1665.33,64637.27,13,1,4,52.9,Free,Card,0
CUST_02981,58,4454.36,246776.07,17,1,45,29.0,Free,Invoice,1
CUST_02982,36,1385.0,44819.51,4,0,63,50.3,Basic,UPI,0
CUST_02983,5,4762.85,23652.7,14,3,81,44.7,Basic,Card,1
CUST_02984,13,1425.3,15470.98,20,3,40,34.0,Basic,Card,0
CUST_02985,29,3261.57,81646.69,13,3,43,47.6,Basic,Invoice,0
CUST_02986,31,1503.89,38379.51,3,1,88,50.0,Basic,UPI,0
CUST_02987,47,2955.51,117981.77,26,1,14,84.2,Free,Invoice,0
CUST_02988,57,3577.89,190582.99,26,1,67,68.2,Free,Net Banking,0
CUST_02989,55,1356.03,66928.77,18,6,50,46.1,Pro,Card,0
CUST_02990,16,2843.99,37878.01,32,3,53,91.0,Pro,Net Banking,0
CUST_02991,42,2610.77,98132.16,14,1,67,76.8,Basic,UPI,0
CUST_02992,30,819.67,23839.62,47,4,88,12.2,Free,UPI,1
CUST_02993,57,4182.39,211687.55,3,1,76,19.6,Free,Net Banking,1
CUST_02994,55,2010.57,88757.34,1,1,41,12.8,Enterprise,Net Banking,1
CUST_02995,16,3085.62,40038.23,26,2,45,35.3,Free,Net Banking,0
CUST_02996,12,2816.53,30000.24,24,0,24,46.4,Free,Net Banking,0
CUST_02997,17,2809.67,43878.71,49,2,66,52.9,Basic,UPI,0
CUST_02998,16,982.5,15363.26,35,0,34,85.9,Free,UPI,0
CUST_02999,12,2405.67,28763.89,14,1,72,6.7,Enterprise,Net Banking,1
CUST_03000,8,2535.65,20205.59,3,3,77,45.7,Basic,UPI,0
CUST_03001,20,3801.39,69305.33,13,3,21,44.0,Enterprise,Card,0
CUST_03002,3,4280.08,10363.95,47,2,8,95.0,Pro,UPI,0
CUST_03003,16,2952.42,39807.9,14,1,23,27.9,Pro,Card,0
CUST_03004,30,890.52,23693.17,21,0,22,16.6,Pro,Card,0
CUST_03005,45,1565.82,68766.25,26,2,60,18.5,Basic,Card,1
CUST_03006,23,1242.2,22979.67,3,1,36,54.4,Free,Card,0
CUST_03007,28,1060.77,26786.88,40,2,44,42.1,Basic,Card,0
CUST_03008,51,2146.55,101886.74,4,4,14,76.6,Free,Card,0
CUST_03009,40,1532.27,52565.81,36,1,56,35.7,Basic,UPI,0
CUST_03010,54,1482.36,69091.8,43,4,13,17.2,Basic,Card,0
CUST_03011,5,746.12,3274.29,1,0,51,41.8,Free,Card,1
CUST_03012,20,579.52,9908.85,40,1,83,88.9,Free,Net Banking,0
CUST_03013,40,962.46,34164.93,47,0,35,43.5,Free,Net Banking,0
CUST_03014,56,1274.89,59372.44,33,1,26,84.2,Pro,Card,0
CUST_03015,44,2439.43,90146.99,7,1,16,40.3,Pro,Net Banking,0
CUST_03016,1,2797.34,2258.65,11,5,89,31.7,Pro,UPI,1
CUST_03017,57,1132.66,56960.32,27,1,40,78.6,Free,Card,0
CUST_03018,30,2411.53,68111.32,14,1,3,24.9,Free,Net Banking,0
CUST_03019,21,2037.87,38568.4,22,0,2,27.0,Free,Invoice,1
CUST_03020,20,1325.41,24019.92,16,3,18,9.7,Basic,UPI,0
CUST_03021,6,530.78,2834.33,46,2,40,22.8,Basic,Card,1
CUST_03022,22,2601.58,52482.52,12,2,39,41.0,Pro,Card,0
CUST_03023,18,3585.43,54594.75,49,2,57,43.0,Pro,Card,0
CUST_03024,8,1518.25,10220.9,46,3,38,45.0,Free,Card,0
CUST_03025,39,1093.13,42137.23,10,1,6,50.6,Enterprise,Card,0
CUST_03026,32,4491.69,127935.1,24,1,35,59.3,Pro,UPI,0
CUST_03027,33,1737.61,55359.14,46,1,82,23.0,Pro,UPI,1
CUST_03028,53,1506.26,78503.89,18,3,75,63.3,Free,UPI,0
CUST_03029,16,4356.94,64341.66,22,4,19,37.0,Enterprise,Card,0
CUST_03030,12,4176.98,43094.34,9,3,75,74.7,Basic,Card,0
CUST_03031,38,2517.56,89540.81,17,0,28,57.9,Free,UPI,0
CUST_03032,52,2701.57,124492.41,38,3,83,57.7,Pro,Invoice,0
CUST_03033,34,1479.87,50044.56,40,3,67,70.1,Free,UPI,0
CUST_03034,14,852.36,11482.66,13,0,65,36.6,Enterprise,UPI,0
CUST_03035,36,3080.44,106791.47,37,3,46,45.8,Pro,Card,0
CUST_03036,33,942.55,28545.45,6,4,22,60.4,Basic,Card,0
CUST_03037,23,2521.74,46497.64,21,1,5,45.0,Free,UPI,0
CUST_03038,50,4732.24,228653.35,36,3,17,47.2,Basic,UPI,0
CUST_03039,45,4787.75,173452.27,7,2,52,30.9,Free,Card,0
CUST_03040,2,1577.0,2600.38,36,1,21,32.3,Free,Card,1
CUST_03041,41,3308.51,131272.04,25,5,67,71.4,Basic,Card,1
CUST_03042,21,2633.34,46659.99,11,1,74,5.4,Free,Card,1
CUST_03043,2,4440.58,8598.96,44,0,34,14.1,Pro,Invoice,1
CUST_03044,27,1721.44,39380.17,14,2,74,95.1,Free,Card,0
CUST_03045,57,516.66,28099.11,45,1,8,22.8,Pro,Invoice,0
CUST_03046,9,1231.53,10068.89,29,4,30,44.7,Free,UPI,0
CUST_03047,1,2072.85,1936.45,10,1,42,85.7,Basic,UPI,0
CUST_03048,11,1920.75,20444.04,48,1,74,5.0,Pro,UPI,1
CUST_03049,3,4061.13,12144.47,5,2,16,92.9,Free,UPI,0
CUST_03050,52,3562.52,151375.73,8,1,50,10.1,Pro,UPI,1
CUST_03051,23,1848.0,39829.51,46,3,65,21.2,Pro,Card,1
CUST_03052,26,2559.85,66006.69,5,5,23,7.8,Basic,Card,1
CUST_03053,4,930.02,3254.17,24,1,14,54.4,Basic,UPI,0
CUST_03054,18,4541.66,70856.62,40,2,27,94.6,Pro,Card,0
CUST_03055,55,4709.41,242439.23,26,3,2,84.7,Basic,Card,0
CUST_03056,6,4909.12,25931.65,6,3,28,65.8,Basic,Invoice,0
CUST_03057,35,4408.49,130055.85,16,3,51,22.6,Pro,Net Banking,1
CUST_03058,22,1282.82,23489.02,36,2,53,87.6,Free,Net Banking,0
CUST_03059,43,707.88,25523.76,12,0,57,76.7,Free,UPI,0
CUST_03060,15,3108.19,43865.68,11,2,44,30.4,Basic,Card,0
CUST_03061,22,4606.72,99699.82,3,3,76,81.5,Free,Card,0
CUST_03062,37,1298.08,46165.57,44,2,49,88.3,Basic,Invoice,0
CUST_03063,52,531.69,24596.67,37,0,21,71.3,Basic,Net Banking,0
CUST_03064,42,4124.73,156905.76,6,3,51,14.5,Basic,Card,1
CUST_03065,12,845.58,9376.14,19,4,52,98.5,Free,Net Banking,0
CUST_03066,47,2361.68,101673.86,18,1,30,12.2,Enterprise,Net Banking,0
CUST_03067,49,3554.99,173096.14,16,4,70,67.2,Free,UPI,0
CUST_03068,42,1565.59,64264.69,23,0,47,15.5,Pro,Net Banking,1
CUST_03069,38,877.83,26976.51,43,3,89,91.0,Basic,Card,0
CUST_03070,18,3965.1,69027.46,37,3,30,38.2,Pro,UPI,0
CUST_03071,45,3335.79,123512.79,9,3,3,53.6,Free,UPI,0
CUST_03072,35,4948.21,162456.99,3,3,34,22.0,Basic,UPI,1
CUST_03073,30,2049.39,52697.81,8,2,66,56.9,Enterprise,Invoice,0
CUST_03074,24,777.93,17824.12,38,1,63,94.2,Pro,Net Banking,0
CUST_03075,42,3804.58,128108.93,4,3,82,90.7,Pro,Card,0
CUST_03076,30,2847.8,74879.0,12,1,8,11.1,Free,Card,1
CUST_03077,14,1459.42,16433.45,44,3,45,40.9,Pro,UPI,0
CUST_03078,6,4017.78,23882.63,31,3,82,30.4,Basic,Card,0
CUST_03079,3,1416.9,3413.62,25,3,55,50.7,Basic,Card,1
CUST_03080,16,1672.98,22245.49,16,2,55,84.2,Free,UPI,0
CUST_03081,7,916.38,5823.58,42,3,82,75.2,Basic,UPI,0
CUST_03082,52,2297.45,111012.72,14,1,25,37.7,Basic,Net Banking,0
CUST_03083,14,2385.18,31582.59,13,2,59,41.4,Basic,Card,0
CUST_03084,9,2815.53,21523.11,41,1,76,67.2,Pro,Card,0
CUST_03085,15,3690.34,47616.4,7,4,85,23.5,Basic,Card,1
CUST_03086,21,4577.45,81513.36,12,3,71,14.8,Enterprise,UPI,1
CUST_03087,35,1119.8,33267.59,37,4,87,28.0,Pro,Net Banking,1
CUST_03088,2,744.57,1424.15,4,4,89,16.8,Basic,Card,1
CUST_03089,27,583.39,15587.71,2,4,47,38.4,Free,Card,0
CUST_03090,2,1146.3,2107.27,35,4,57,94.1,Free,Card,1
CUST_03091,35,3460.77,100715.38,44,1,62,16.4,Free,Net Banking,1
CUST_03092,18,3773.65,55229.47,3,0,57,82.7,Pro,Card,0
CUST_03093,14,4039.28,47945.02,4,0,2,55.8,Free,Card,0
CUST_03094,20,1596.69,26682.57,38,4,6,65.1,Free,Card,0
CUST_03095,18,1876.53,30930.24,12,3,51,21.2,Free,Net Banking,1
CUST_03096,10,2674.11,25125.57,19,0,61,19.4,Free,Card,1
CUST_03097,25,784.32,15704.4,10,1,1,20.5,Free,Card,0
CUST_03098,2,3250.14,5771.76,1,2,32,68.4,Free,Card,1
CUST_03099,25,4926.81,113882.7,17,1,11,76.0,Enterprise,Card,0
CUST_03100,54,2123.63,96164.46,16,1,47,92.4,Free,UPI,0
CUST_03101,33,3887.81,125756.69,9,6,75,42.8,Free,Card,1
CUST_03102,36,2750.15,90075.36,9,1,52,48.9,Enterprise,UPI,0
CUST_03103,31,1075.15,28966.12,9,2,73,49.6,Basic,Invoice,0
CUST_03104,14,3120.07,35107.94,12,0,40,30.6,Free,Net Banking,0
CUST_03105,1,1849.43,1658.68,41,1,81,36.2,Free,Card,1
CUST_03106,46,654.81,26120.83,15,1,57,85.4,Free,Card,0
CUST_03107,16,3357.18,53387.72,2,2,67,37.7,Basic,Net Banking,0
CUST_03108,54,4365.2,206432.72,11,1,22,87.6,Free,UPI,0
CUST_03109,46,2051.46,92876.3,11,0,84,34.0,Basic,Invoice,0
CUST_03110,52,2256.33,109962.16,8,1,35,37.3,Pro,Invoice,0
CUST_03111,3,4509.6,11023.17,32,3,84,58.2,Free,UPI,1
CUST_03112,35,4161.24,143683.64,6,1,86,14.8,Basic,Card,1
CUST_03113,41,3717.29,127061.72,20,1,20,92.6,Enterprise,Card,0
CUST_03114,6,1619.59,8644.77,39,3,71,82.9,Pro,Net Banking,0
CUST_03115,25,4595.97,113129.89,35,3,54,68.7,Pro,UPI,0
CUST_03116,13,1194.87,15000.55,8,1,55,98.9,Basic,UPI,0
CUST_03117,53,3320.47,157949.34,49,0,12,6.5,Basic,UPI,0
CUST_03118,34,629.61,18011.29,43,4,21,44.1,Basic,UPI,0
CUST_03119,8,3396.74,24506.86,34,2,6,86.5,Pro,UPI,0
CUST_03120,21,1747.15,33370.68,19,1,23,46.1,Basic,Card,0
CUST_03121,34,2523.55,85748.13,7,3,60,5.5,Pro,UPI,1
CUST_03122,4,2053.69,7925.65,31,1,4,20.0,Enterprise,Card,1
CUST_03123,25,1277.41,31049.47,18,1,49,46.2,Basic,UPI,0
CUST_03124,15,3298.91,49346.95,40,4,61,68.5,Basic,Card,0
CUST_03125,4,4468.89,16171.37,14,4,54,20.5,Basic,UPI,1
CUST_03126,45,4815.88,198737.1,39,1,25,47.6,Free,Invoice,0
CUST_03127,12,1365.56,14598.75,36,2,9,6.2,Basic,UPI,0
CUST_03128,32,3728.18,98434.79,17,4,10,50.4,Basic,Card,0
CUST_03129,32,3489.53,101062.52,37,2,39,90.1,Free,Card,0
CUST_03130,28,2045.2,52484.94,44,2,10,61.7,Basic,Card,0
CUST_03131,13,585.95,6455.36,9,1,3,46.9,Pro,Invoice,0
CUST_03132,31,3604.06,106873.03,20,2,1,20.4,Enterprise,UPI,0
CUST_03133,14,4754.73,54910.24,45,1,76,24.2,Pro,UPI,1
CUST_03134,20,3344.54,60228.47,28,3,38,12.3,Free,Card,1
CUST_03135,18,2458.82,41273.18,20,4,80,75.5,Free,Net Banking,0
CUST_03136,29,2863.19,67338.23,41,3,22,12.3,Basic,Card,0
CUST_03137,6,1398.33,8061.18,36,1,44,41.5,Free,Card,0
